Date,AdNetworkType,CampaignName,AdGroupName,AdFormat,AdId,Slot,WeightedImpressions,Clicks,Sessions,Bounces,Cost,Calls_F,Calls_A,B24_F,B24_A,Forms_F,Forms_A,EMails_F,EMails_A,GoalsFC,GoalsLC,TextAdTitle,TextAdTitle2,TextAdText,TextAdHref
2023-08-23,SEARCH,[поиск] Слуховые аппараты. ТГ,--,TEXT,--,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2023-08-23,SEARCH,[поиск] Слуховые аппараты. ТГ,гео,TEXT,14669343469,PREMIUMBLOCK,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты. Доставка из Краснодара,МастерСлух™,Бесплатная настройка аппарата в течение года. Изготовка личных вкладышей. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-23,SEARCH,[поиск] Слуховые аппараты. ТГ,гео,TEXT,14669343470,PREMIUMBLOCK,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты. Доставка из Краснодара,МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-23,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111897,OTHER,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,260 моделей от проверенных брендов в наличии. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-23,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111898,PREMIUMBLOCK,2.2,1,0,0,43.55,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых с любой степенью потери слуха. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-23,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111899,PREMIUMBLOCK,5.07,2,4,0,62.74,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,Бесплатная настройка аппарата в течение года. Изготовка личных вкладышей. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-23,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111900,OTHER,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-23,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111900,PREMIUMBLOCK,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-23,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111901,OTHER,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-23,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111901,PREMIUMBLOCK,13.77,4,6,2,49.75,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-23,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111902,OTHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Бесплатная настройка слухового аппарата в течение года. Узнайте больше!,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-23,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111902,PREMIUMBLOCK,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Бесплатная настройка слухового аппарата в течение года. Узнайте больше!,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-23,SEARCH,[поиск] Слуховые аппараты. ТГ,пожилым,TEXT,14731111912,PREMIUMBLOCK,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты пожилым людям,МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-dlya-pozhilykh-lyudey/
2023-08-23,SEARCH,[поиск] Слуховые аппараты. ТГ,пожилым,TEXT,14731111913,PREMIUMBLOCK,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты пожилым людям,МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-dlya-pozhilykh-lyudey/
2023-08-23,SEARCH,[поиск] Слуховые аппараты. ТГ,пожилым,TEXT,14731111914,PREMIUMBLOCK,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты пожилым людям,МастерСлух™,Бесплатная настройка слухового аппарата в течение года. Узнайте больше!,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-dlya-pozhilykh-lyudey/
2023-08-23,SEARCH,[поиск] Слуховые аппараты. ТГ,костно-проводные,TEXT,14731111955,PREMIUMBLOCK,0.71,1,3,2,8.82,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты с костной проводимостью,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-s-kostnoy-provodimostyu/
2023-08-23,SEARCH,[поиск] Слуховые аппараты. ТГ,краснодар,TEXT,14847936719,PREMIUMBLOCK,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Краснодар,МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-23,SEARCH,[поиск] Слуховые аппараты. ТГ,ретаргетинг - слуховые аппараты,TEXT,14848759066,OTHER,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,МастерСлух™ официальный сайт,Скидка 10% при единовременной покупке двух слуховых аппаратов. Узнайте больше,https://mastersluh-krasnodar.ru/sales/skidka-10-pri-edinovremennoy-pokupke-dvyx-sluxovix-apparatov/
2023-08-23,SEARCH,[поиск] Слуховые аппараты. ТГ,ретаргетинг - слуховые аппараты,TEXT,14848759066,PREMIUMBLOCK,7.42,1,2,1,54.88,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,МастерСлух™ официальный сайт,Скидка 10% при единовременной покупке двух слуховых аппаратов. Узнайте больше,https://mastersluh-krasnodar.ru/sales/skidka-10-pri-edinovremennoy-pokupke-dvyx-sluxovix-apparatov/
2023-08-23,SEARCH,[поиск] Слуховые аппараты. ТГ,ретаргетинг - слуховые аппараты,TEXT,14848759067,PREMIUMBLOCK,4.55,1,1,0,47.36,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,МастерСлух™ официальный сайт,Бесплатная настройка аппарата в течение года. Узнать подробнее,https://mastersluh-krasnodar.ru/sales/besplatnie-nastroiki-sluxovix-apparatov/
2023-08-24,AD_NETWORK,[РСЯ] Ремаркетинг,ремаркетинг,ADAPTIVE_IMAGE,14848885048,OTHER,209,3,1,1,23.73,0,0,0,0,0,0,0,0,0,0,,,,
2023-08-24,AD_NETWORK,[РСЯ] Ремаркетинг,ремаркетинг,ADAPTIVE_IMAGE,14848885049,OTHER,87,2,2,0,37.19,0,0,0,0,0,0,0,0,0,0,,,,
2023-08-24,AD_NETWORK,[РСЯ] Ремаркетинг,ремаркетинг,ADAPTIVE_IMAGE,14848885050,OTHER,251,6,3,2,88.87,0,0,0,0,0,0,0,0,0,0,,,,
2023-08-24,AD_NETWORK,[РСЯ] Ремаркетинг,ремаркетинг,IMAGE,14848476268,OTHER,1000,3,2,2,74.74,0,0,0,0,0,0,0,0,0,0,Комплексное решение проблем со слухом,Медцентр МастерСлух™,Диагностика и лечение слуха у детей и взрослых,https://mastersluh-krasnodar.ru
2023-08-24,AD_NETWORK,[РСЯ] Ремаркетинг,ремаркетинг,IMAGE,14848573547,OTHER,634,6,8,2,146.04,0,0,0,0,0,0,0,0,0,0,Комплексное решение проблем со слухом,Медцентр МастерСлух™,Диагностика и лечение слуха у детей и взрослых,https://mastersluh-krasnodar.ru
2023-08-24,AD_NETWORK,[РСЯ] Ремаркетинг,ремаркетинг,IMAGE,14849015310,OTHER,457,2,1,1,159.02,0,0,0,0,0,0,0,0,0,0,Комплексное решение проблем со слухом,Медцентр МастерСлух™,Диагностика и лечение слуха у детей и взрослых,https://mastersluh-krasnodar.ru
2023-08-24,AD_NETWORK,[РСЯ] Ремаркетинг,ремаркетинг,TEXT,14848476268,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Комплексное решение проблем со слухом,Медцентр МастерСлух™,Диагностика и лечение слуха у детей и взрослых,https://mastersluh-krasnodar.ru
2023-08-24,AD_NETWORK,[РСЯ] Ремаркетинг,ремаркетинг,VIDEO,14848476268,OTHER,692,5,3,1,216.16,0,0,0,0,0,0,0,0,0,0,Комплексное решение проблем со слухом,Медцентр МастерСлух™,Диагностика и лечение слуха у детей и взрослых,https://mastersluh-krasnodar.ru
2023-08-24,AD_NETWORK,[РСЯ] Ремаркетинг,ремаркетинг,VIDEO,14848573547,OTHER,480,4,3,2,57.36,0,0,0,0,0,0,0,0,0,0,Комплексное решение проблем со слухом,Медцентр МастерСлух™,Диагностика и лечение слуха у детей и взрослых,https://mastersluh-krasnodar.ru
2023-08-24,AD_NETWORK,[РСЯ] Ремаркетинг,ремаркетинг,VIDEO,14849015310,OTHER,333,1,1,0,55.89,0,0,0,0,0,0,0,0,0,0,Комплексное решение проблем со слухом,Медцентр МастерСлух™,Диагностика и лечение слуха у детей и взрослых,https://mastersluh-krasnodar.ru
2023-08-24,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201674,OTHER,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Швейцарское качество аппаратов Phonak. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201674,PREMIUMBLOCK,3.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Швейцарское качество аппаратов Phonak. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,siemens,TEXT,14382201680,PREMIUMBLOCK,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Siemens,Медцентр МастерСлух™,Немецкое качество Siemens. Бесплатная настройка. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/signia-siemens/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak - naida,TEXT,14430280314,OTHER,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak Naida,Медцентр МастерСлух™,Подберем аппарат Pnonak нужной мощности для ребёнка и взрослого. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/naida/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,ремаркетинг - widex,TEXT,14431553806,PREMIUMBLOCK,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Widex,Медцентр МастерСлух™,Бесплатная настройка аппарата в течение года. Узнать подробнее,https://mastersluh-krasnodar.ru/sales/besplatnie-nastroiki-sluxovix-apparatov/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,resound,TEXT,14767708062,PREMIUMBLOCK,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ReSound заушные cлуховые аппараты,Медцентр МастерСлух™,Инновационные слуховые аппараты ReSound из Дании.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/zaushnye/resound/
2023-08-24,SEARCH,[поиск] Бренд. ТГ,ретаргетинг - мастерслух,TEXT,14432395296,OTHER,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,МастерСлух™ официальный сайт,Медцентры в Краснодаре,Бесплатная настройка аппарата в течение года. Узнать подробнее,https://mastersluh-krasnodar.ru/sales/besplatnie-nastroiki-sluxovix-apparatov/
2023-08-24,SEARCH,[поиск] Бренд. ТГ,ретаргетинг - мастерслух,TEXT,14432395296,PREMIUMBLOCK,0.75,1,2,0,40.97,0,0,0,0,0,0,0,0,0,0,МастерСлух™ официальный сайт,Медцентры в Краснодаре,Бесплатная настройка аппарата в течение года. Узнать подробнее,https://mastersluh-krasnodar.ru/sales/besplatnie-nastroiki-sluxovix-apparatov/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,--,TEXT,--,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111897,PREMIUMBLOCK,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,260 моделей от проверенных брендов в наличии. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111898,PREMIUMBLOCK,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых с любой степенью потери слуха. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111899,OTHER,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,Бесплатная настройка аппарата в течение года. Изготовка личных вкладышей. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111899,PREMIUMBLOCK,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Продажа слуховых аппаратов,Подбор и настройка. МастерСлух™,Бесплатная настройка аппарата в течение года. Изготовка личных вкладышей. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111900,OTHER,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111900,PREMIUMBLOCK,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111901,ALONE,0,1,2,0,28.9,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111901,OTHER,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111901,PREMIUMBLOCK,22.99,2,6,4,69.71,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,слуховые аппараты,TEXT,14731111902,OTHER,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,Подбор и настройка. МастерСлух™,Бесплатная настройка слухового аппарата в течение года. Узнайте больше!,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,детям,TEXT,14731111907,PREMIUMBLOCK,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты для детей,Подбор и настройка. МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-dlya-detey/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,пожилым,TEXT,14731111909,PREMIUMBLOCK,0.87,1,0,0,86.77,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты для пожилых людей,МастерСлух™,260 моделей от проверенных брендов в наличии. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-dlya-pozhilykh-lyudey/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,пожилым,TEXT,14731111913,OTHER,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты пожилым людям,МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-dlya-pozhilykh-lyudey/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,пожилым,TEXT,14731111913,PREMIUMBLOCK,2.64,1,2,1,52.08,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты пожилым людям,МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-dlya-pozhilykh-lyudey/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,пожилым,TEXT,14731111914,PREMIUMBLOCK,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты пожилым людям,МастерСлух™,Бесплатная настройка слухового аппарата в течение года. Узнайте больше!,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/slukhovye-apparaty-dlya-pozhilykh-lyudey/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,краснодар,TEXT,14847936717,OTHER,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты в Краснодаре,МастерСлух™ официальный сайт,Бесплатная настройка аппарата в течение года. Изготовка личных вкладышей. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,краснодар,TEXT,14847936717,PREMIUMBLOCK,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты в Краснодаре,МастерСлух™ официальный сайт,Бесплатная настройка аппарата в течение года. Изготовка личных вкладышей. Выбирайте.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,краснодар,TEXT,14847936718,OTHER,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Краснодар,МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,краснодар,TEXT,14847936718,PREMIUMBLOCK,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Краснодар,МастерСлух™,260 моделей. Бесплатная настройка. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,краснодар,TEXT,14847936719,PREMIUMBLOCK,3.45,1,4,0,116.7,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Краснодар,МастерСлух™,Слуховые аппараты для детей и взрослых. Узнайте больше.,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,ретаргетинг - слуховые аппараты,TEXT,14848759066,OTHER,0.51,1,1,0,0.73,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,МастерСлух™ официальный сайт,Скидка 10% при единовременной покупке двух слуховых аппаратов. Узнайте больше,https://mastersluh-krasnodar.ru/sales/skidka-10-pri-edinovremennoy-pokupke-dvyx-sluxovix-apparatov/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,ретаргетинг - слуховые аппараты,TEXT,14848759066,PREMIUMBLOCK,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,МастерСлух™ официальный сайт,Скидка 10% при единовременной покупке двух слуховых аппаратов. Узнайте больше,https://mastersluh-krasnodar.ru/sales/skidka-10-pri-edinovremennoy-pokupke-dvyx-sluxovix-apparatov/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,ретаргетинг - слуховые аппараты,TEXT,14848759067,OTHER,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,МастерСлух™ официальный сайт,Бесплатная настройка аппарата в течение года. Узнать подробнее,https://mastersluh-krasnodar.ru/sales/besplatnie-nastroiki-sluxovix-apparatov/
2023-08-24,SEARCH,[поиск] Слуховые аппараты. ТГ,ретаргетинг - слуховые аппараты,TEXT,14848759067,PREMIUMBLOCK,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты,МастерСлух™ официальный сайт,Бесплатная настройка аппарата в течение года. Узнать подробнее,https://mastersluh-krasnodar.ru/sales/besplatnie-nastroiki-sluxovix-apparatov/
2023-08-25,AD_NETWORK,[РСЯ] Ремаркетинг,ремаркетинг,ADAPTIVE_IMAGE,14848885048,OTHER,136,3,3,1,49.27,0,0,0,0,0,0,0,0,0,0,,,,
2023-08-25,AD_NETWORK,[РСЯ] Ремаркетинг,ремаркетинг,ADAPTIVE_IMAGE,14848885049,OTHER,101,2,3,1,14.43,0,0,0,0,0,0,0,0,0,0,,,,
2023-08-25,AD_NETWORK,[РСЯ] Ремаркетинг,ремаркетинг,ADAPTIVE_IMAGE,14848885050,OTHER,157,3,2,0,60.88,0,0,0,0,0,0,0,0,0,0,,,,
2023-08-25,AD_NETWORK,[РСЯ] Ремаркетинг,ремаркетинг,IMAGE,14848476268,OTHER,334,1,1,1,65.09,0,0,0,0,0,0,0,0,0,0,Комплексное решение проблем со слухом,Медцентр МастерСлух™,Диагностика и лечение слуха у детей и взрослых,https://mastersluh-krasnodar.ru
2023-08-25,AD_NETWORK,[РСЯ] Ремаркетинг,ремаркетинг,IMAGE,14848573547,OTHER,760,2,2,0,59.24,0,0,0,0,0,0,0,0,0,0,Комплексное решение проблем со слухом,Медцентр МастерСлух™,Диагностика и лечение слуха у детей и взрослых,https://mastersluh-krasnodar.ru
2023-08-25,AD_NETWORK,[РСЯ] Ремаркетинг,ремаркетинг,IMAGE,14849015310,OTHER,569,2,2,0,104.15,0,0,0,0,0,0,0,0,0,0,Комплексное решение проблем со слухом,Медцентр МастерСлух™,Диагностика и лечение слуха у детей и взрослых,https://mastersluh-krasnodar.ru
2023-08-25,AD_NETWORK,[РСЯ] Ремаркетинг,ремаркетинг,TEXT,14848573547,OTHER,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Комплексное решение проблем со слухом,Медцентр МастерСлух™,Диагностика и лечение слуха у детей и взрослых,https://mastersluh-krasnodar.ru
2023-08-25,AD_NETWORK,[РСЯ] Ремаркетинг,ремаркетинг,VIDEO,14848476268,OTHER,258,3,3,1,72.85,0,0,0,0,0,0,0,0,0,0,Комплексное решение проблем со слухом,Медцентр МастерСлух™,Диагностика и лечение слуха у детей и взрослых,https://mastersluh-krasnodar.ru
2023-08-25,AD_NETWORK,[РСЯ] Ремаркетинг,ремаркетинг,VIDEO,14848573547,OTHER,570,5,5,4,164.67,0,0,0,0,0,0,0,0,0,0,Комплексное решение проблем со слухом,Медцентр МастерСлух™,Диагностика и лечение слуха у детей и взрослых,https://mastersluh-krasnodar.ru
2023-08-25,AD_NETWORK,[РСЯ] Ремаркетинг,ремаркетинг,VIDEO,14849015310,OTHER,389,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Комплексное решение проблем со слухом,Медцентр МастерСлух™,Диагностика и лечение слуха у детей и взрослых,https://mastersluh-krasnodar.ru
2023-08-25,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201671,PREMIUMBLOCK,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Современные технологии и швейцарское качество аппаратов Phonak. Узнайте большей,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-08-25,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201672,PREMIUMBLOCK,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Подберем аппарат Pnonak нужной мощности для ребёнка и взрослого. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-08-25,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak,TEXT,14382201675,OTHER,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak,Медцентр МастерСлух™,Слуховые аппараты Phonak для детей и взрослых. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/
2023-08-25,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,widex,TEXT,14382201694,OTHER,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Widex,Медцентр МастерСлух™,Бесплатная настройка аппарата Widex в течение года. Узнайте больше,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/widex/
2023-08-25,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,phonak - audeo - m,TEXT,14430280283,OTHER,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Phonak Audeo M,Медцентр МастерСлух™,Современные технологии и швейцарское качество аппаратов Phonak. Узнайте большей,https://mastersluh-krasnodar.ru/product/slukhovye-apparaty/phonak/audeo/m/
2023-08-25,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,ремаркетинг - widex,TEXT,14431553806,PREMIUMBLOCK,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Слуховые аппараты Widex,Медцентр МастерСлух™,Бесплатная настройка аппарата в течение года. Узнать подробнее,https://mastersluh-krasnodar.ru/sales/besplatnie-nastroiki-sluxovix-apparatov/
