Date,AdNetworkType,CampaignName,CampaignType,AdGroupName,WeightedImpressions,Clicks,Sessions,Bounces,Cost,Calls_F,Calls_A,B24_F,B24_A,Forms_F,Forms_A,EMails_F,EMails_A,GoalsFC,GoalsLC
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,24.51,2,8,1,216.29,0,0,0,0,0,0,0,0,0,0
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,68.43,8,16,4,553.99,0,0,0,0,0,0,0,0,0,0
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,детям,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,10.11,2,4,0,484.83,0,0,0,0,0,0,0,0,0,0
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,внутриушные,8.3,2,3,0,184.06,0,0,0,0,0,0,0,0,0,0
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,аккумуляторные,0,1,1,0,204.61,0,0,0,0,0,0,0,0,0,0
2023-08-01,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,костно-проводные,3.56,2,6,2,153.51,0,0,0,0,0,0,0,0,0,0
2023-08-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak,4.28,1,7,1,70.57,0,0,0,0,0,0,0,0,0,0
2023-08-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - bolero,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - sky,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - phonak,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - widex,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,resound,2.96,1,2,1,63.13,0,0,0,0,0,0,0,0,0,0
2023-08-02,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,9.18,0,3,2,0,0,0,0,0,0,0,0,0,0,0
2023-08-02,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки,4.67,2,4,2,185.47,0,0,0,0,0,0,0,0,0,0
2023-08-02,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки 13,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,37.64,3,10,4,204.08,0,0,0,0,0,0,0,0,0,0
2023-08-02,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,85.88,13,38,6,1398.95,0,0,0,0,0,0,0,0,0,0
2023-08-02,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,детям,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,7.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-02,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,заушные,3.29,3,6,2,252.38,0,0,0,0,0,0,0,0,0,0
2023-08-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak,1.87,1,2,2,35.4,0,0,0,0,0,0,0,0,0,0
2023-08-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - audeo - m,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - bolero,0.94,1,2,0,221.91,0,0,0,0,0,0,0,0,0,0
2023-08-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - naida,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,siemens - intuis,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,signia - motion,1.03,1,2,0,51.94,0,0,0,0,0,0,0,0,0,0
2023-08-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - phonak,5.33,2,9,1,173.09,0,0,0,0,0,0,0,0,0,0
2023-08-03,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,12.08,2,6,3,361.61,0,1,0,1,0,0,0,0,0,2
2023-08-03,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки 13,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки 675,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,9.35,1,3,0,263.84,0,0,0,0,1,1,0,0,1,1
2023-08-03,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,78.88,8,17,4,746.37,0,0,0,0,0,0,0,0,0,0
2023-08-03,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,детям,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,внутриушные,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-03,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,4 степень,0.78,1,1,1,58.14,0,0,0,0,0,0,0,0,0,0
2023-08-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,siemens,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,widex,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - audeo,2.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - phonak,10.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,4.03,2,4,0,344.3,0,0,0,0,0,1,0,0,0,1
2023-08-04,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки 13,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-04,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,5.19,1,6,2,202.98,1,1,0,0,0,0,0,0,1,1
2023-08-04,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,43.65,9,18,7,818.02,0,0,0,0,0,0,0,0,0,0
2023-08-04,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,6.01,2,8,0,414.15,0,0,0,0,0,0,0,0,0,0
2023-08-04,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,внутриушные,1,1,2,0,38.04,0,0,0,0,0,0,0,0,0,0
2023-08-04,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,костно-проводные,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak,3.07,2,4,0,173.29,0,0,0,0,0,0,0,0,0,0
2023-08-05,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,siemens,1,1,2,0,80.82,0,0,0,0,0,0,0,0,0,0
2023-08-05,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - audeo - marvel,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,resound,0.88,1,2,0,139.27,0,0,0,0,0,0,0,0,0,0
2023-08-05,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,3.8,2,2,0,389.95,0,0,0,0,0,0,0,0,0,0
2023-08-05,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,4.67,1,2,0,85.47,0,0,0,0,0,0,0,0,0,0
2023-08-05,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,35.59,6,18,5,708.09,0,0,0,0,0,0,0,0,0,0
2023-08-05,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,внутриушные,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-05,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,заушные,0.09,1,2,0,30.99,0,0,0,0,0,0,0,0,0,0
2023-08-06,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - phonak,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,4.44,2,4,0,129.43,0,0,0,0,0,0,0,0,0,0
2023-08-06,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,13.79,3,5,0,104.98,0,0,0,0,0,0,0,0,0,0
2023-08-06,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,детям,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-06,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,5.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,AD_NETWORK,[РСЯ] Ремаркетинг,TEXT_CAMPAIGN,ремаркетинг,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,widex,1.07,1,4,0,30.26,0,0,0,0,0,0,0,0,0,0
2023-08-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - naida,1.04,1,1,0,93.91,0,0,0,0,0,0,0,0,0,0
2023-08-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,siemens - intuis,1.32,1,1,1,80.3,0,0,0,0,0,0,0,0,0,0
2023-08-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - phonak,2.47,1,4,0,42.13,0,0,0,0,0,0,0,0,0,0
2023-08-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - widex,0.93,1,1,0,38.39,0,0,0,0,0,0,0,0,0,0
2023-08-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,resound,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,мастерслух - слуховые аппараты,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,7.53,4,8,2,481.42,0,1,0,0,0,0,0,0,0,1
2023-08-07,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,6.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,57.18,12,41,3,1478.59,0,0,0,0,0,0,0,0,0,0
2023-08-07,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,4.53,1,2,2,121.8,0,0,0,0,0,0,0,0,0,0
2023-08-07,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,заушные,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,костно-проводные,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,краснодар,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-07,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,ретаргетинг - слуховые аппараты,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,TEXT_CAMPAIGN,ремаркетинг,1342,13,8,1,508.24,0,0,0,0,0,0,0,0,0,0
2023-08-08,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak,3.28,2,6,4,157.82,0,0,0,0,0,0,0,0,0,0
2023-08-08,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - bolero,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - naida,1.04,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2023-08-08,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - sky,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,resound,2.22,1,2,0,187.15,0,0,0,0,0,0,0,0,0,0
2023-08-08,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,8.16,1,3,1,279.77,0,0,0,0,0,0,0,0,0,0
2023-08-08,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,67.55,10,18,8,920.45,0,0,0,0,0,0,0,0,0,0
2023-08-08,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,детям,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,9.83,1,2,2,166.96,0,0,0,0,0,0,0,0,0,0
2023-08-08,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,внутриушные,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,заушные,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,краснодар,8.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-08,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,ретаргетинг - слуховые аппараты,6.32,1,2,0,51.21,0,0,0,0,0,0,0,0,0,0
2023-08-09,AD_NETWORK,[РСЯ] Ремаркетинг,TEXT_CAMPAIGN,ремаркетинг,6670,53,52,12,1957,0,0,0,1,0,0,0,0,0,1
2023-08-09,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,siemens,1.13,1,2,0,53.94,0,0,0,0,0,0,0,0,0,0
2023-08-09,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,widex,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - bolero,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - phonak,3.19,1,1,1,32.54,0,0,0,0,0,0,0,0,0,0
2023-08-09,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,resound,1,1,2,0,76.31,0,0,0,0,0,0,0,0,0,0
2023-08-09,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,0.06,1,3,0,17.15,0,1,0,1,0,0,0,0,0,2
2023-08-09,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,3.76,1,2,0,103.47,0,0,0,0,0,0,0,0,0,0
2023-08-09,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,22.44,2,9,3,246.12,0,0,0,0,0,0,0,0,0,0
2023-08-09,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,аккумуляторные,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-09,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,краснодар,2,1,2,0,94.03,0,0,0,0,0,0,0,0,0,0
2023-08-09,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,ретаргетинг - слуховые аппараты,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,AD_NETWORK,[РСЯ] Ремаркетинг,TEXT_CAMPAIGN,ремаркетинг,5596,41,37,9,613.5,0,1,0,0,0,0,0,0,0,1
2023-08-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,widex,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - audeo - marvel,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,siemens - intuis,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - phonak,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - widex,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,resound,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,15.52,2,2,0,105.67,0,0,0,0,0,0,0,0,0,0
2023-08-10,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,детям,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,3,1,2,0,72.04,0,0,0,0,0,0,0,0,0,0
2023-08-10,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,внтриканальные,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,4 степень,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,костно-проводные,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-10,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,краснодар,0.51,1,2,2,12.72,0,0,0,0,0,0,0,0,0,0
2023-08-10,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,ретаргетинг - слуховые аппараты,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11,AD_NETWORK,[РСЯ] Ремаркетинг,TEXT_CAMPAIGN,ремаркетинг,6791,52,43,18,1315.12,0,0,0,0,0,0,0,0,0,0
2023-08-11,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - audeo,0.09,1,2,0,10.21,0,0,0,0,0,0,0,0,0,0
2023-08-11,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,resound,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,6.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,2.63,2,2,0,90.17,0,0,0,0,0,0,0,0,0,0
2023-08-11,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,внутриушные,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,костно-проводные,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,краснодар,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-11,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,ретаргетинг - слуховые аппараты,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
