Date,AdNetworkType,CampaignName,LocationOfPresenceName,Device,Gender,Age,IncomeGrade,WeightedImpressions,Clicks,Sessions,Bounces,Cost,Conversions_301649121_FCCD,Conversions_301649121_AUTO,Conversions_301314275_FCCD,Conversions_301314275_AUTO,Conversions_301313194_FCCD,Conversions_301313194_AUTO,Conversions_301315472_FCCD,Conversions_301315472_AUTO
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Ногинск,MOBILE,GENDER_FEMALE,AGE_55,ABOVE_AVERAGE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Норильск,MOBILE,GENDER_FEMALE,AGE_55,OTHER,13,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Область Арагацотн,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Одинцовский район,MOBILE,GENDER_MALE,AGE_25_34,VERY_HIGH,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Оленегорск,DESKTOP,GENDER_MALE,AGE_55,OTHER,10,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Оленегорск,MOBILE,GENDER_MALE,AGE_55,ABOVE_AVERAGE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Омск,DESKTOP,GENDER_FEMALE,AGE_45_54,OTHER,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Омск,MOBILE,GENDER_FEMALE,AGE_55,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Омская область,MOBILE,GENDER_FEMALE,AGE_55,OTHER,9,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Оренбург,MOBILE,GENDER_FEMALE,AGE_0_17,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Оренбург,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,4,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Оренбург,MOBILE,GENDER_FEMALE,AGE_35_44,ABOVE_AVERAGE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Оренбургская область,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Оренбургская область,MOBILE,GENDER_FEMALE,AGE_55,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Орехово-Зуево,MOBILE,GENDER_MALE,AGE_45_54,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Орск,MOBILE,GENDER_MALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Орск,MOBILE,GENDER_MALE,AGE_45_54,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Пенза,DESKTOP,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Пенза,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,22,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Пенза,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Пенза,MOBILE,GENDER_FEMALE,AGE_55,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Пенза,MOBILE,GENDER_MALE,AGE_35_44,OTHER,6,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Пензенская область,MOBILE,GENDER_FEMALE,AGE_55,OTHER,8,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Пензенская область,TABLET,GENDER_FEMALE,AGE_55,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Пермский край,DESKTOP,GENDER_FEMALE,AGE_45_54,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Пермский край,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Пермь,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Пермь,MOBILE,GENDER_FEMALE,AGE_55,OTHER,6,1,2,0,22.25,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Пермь,MOBILE,GENDER_MALE,AGE_45_54,OTHER,6,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Петропавловск-Камчатский,MOBILE,GENDER_FEMALE,AGE_45_54,HIGH,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Подольск,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Подольск,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Полтава и область,DESKTOP,GENDER_MALE,AGE_55,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Поволжье,MOBILE,GENDER_MALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Приморский край,MOBILE,GENDER_FEMALE,AGE_55,OTHER,8,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Приморский край,MOBILE,GENDER_MALE,AGE_45_54,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Приозерск,MOBILE,GENDER_FEMALE,AGE_55,ABOVE_AVERAGE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Приозерск,MOBILE,GENDER_FEMALE,AGE_55,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Провинция Мугла,MOBILE,GENDER_MALE,AGE_25_34,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Провинция Мугла,MOBILE,GENDER_MALE,AGE_25_34,VERY_HIGH,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Прокопьевск,DESKTOP,GENDER_FEMALE,AGE_55,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Псковская область,MOBILE,GENDER_FEMALE,AGE_45_54,ABOVE_AVERAGE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Пушкинский район,MOBILE,GENDER_FEMALE,AGE_55,OTHER,7,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Пыть-Ях,DESKTOP,GENDER_MALE,AGE_45_54,ABOVE_AVERAGE,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Пятигорск,MOBILE,GENDER_FEMALE,AGE_45_54,HIGH,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Пятигорск,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Пятигорск,MOBILE,GENDER_FEMALE,AGE_55,OTHER,4,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Радужный,MOBILE,GENDER_MALE,AGE_35_44,OTHER,4,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Раменский район,MOBILE,GENDER_MALE,AGE_35_44,ABOVE_AVERAGE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Реж,MOBILE,GENDER_MALE,AGE_25_34,ABOVE_AVERAGE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Реж,MOBILE,GENDER_MALE,AGE_25_34,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,DESKTOP,GENDER_FEMALE,AGE_18_24,ABOVE_AVERAGE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,DESKTOP,GENDER_FEMALE,AGE_25_34,OTHER,4,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,DESKTOP,GENDER_FEMALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,DESKTOP,GENDER_FEMALE,AGE_45_54,OTHER,8,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,DESKTOP,GENDER_MALE,AGE_25_34,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,DESKTOP,GENDER_MALE,AGE_35_44,HIGH,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,DESKTOP,GENDER_MALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,DESKTOP,GENDER_MALE,AGE_55,HIGH,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,DESKTOP,GENDER_MALE,AGE_55,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,MOBILE,GENDER_FEMALE,AGE_0_17,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,MOBILE,GENDER_FEMALE,AGE_18_24,HIGH,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,MOBILE,GENDER_FEMALE,AGE_18_24,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,6,1,2,0,22.55,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,41,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,4,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,MOBILE,GENDER_FEMALE,AGE_55,OTHER,48,2,1,0,30.06,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,MOBILE,GENDER_MALE,AGE_25_34,HIGH,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,MOBILE,GENDER_MALE,AGE_35_44,OTHER,4,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,MOBILE,GENDER_MALE,AGE_45_54,OTHER,21,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,MOBILE,GENDER_MALE,AGE_55,OTHER,17,2,0,0,26.71,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,MOBILE,UNKNOWN,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Адыгея,TABLET,GENDER_FEMALE,AGE_55,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Башкортостан,MOBILE,GENDER_FEMALE,AGE_0_17,OTHER,11,1,0,0,6.7,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Башкортостан,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Башкортостан,MOBILE,GENDER_FEMALE,AGE_55,OTHER,8,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Башкортостан,MOBILE,GENDER_MALE,AGE_55,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Дагестан,MOBILE,GENDER_FEMALE,AGE_0_17,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Дагестан,MOBILE,GENDER_MALE,AGE_55,OTHER,5,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Ингушетия,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Ингушетия,MOBILE,GENDER_FEMALE,AGE_55,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Ингушетия,MOBILE,GENDER_MALE,AGE_25_34,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Калмыкия,DESKTOP,GENDER_MALE,AGE_25_34,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Калмыкия,MOBILE,GENDER_FEMALE,AGE_0_17,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Калмыкия,MOBILE,GENDER_MALE,AGE_55,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Крым,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Крым,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,13,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Крым,MOBILE,GENDER_FEMALE,AGE_55,ABOVE_AVERAGE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Северная Осетия — Алания,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Северная Осетия — Алания,MOBILE,GENDER_FEMALE,AGE_55,OTHER,5,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Татарстан,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Татарстан,MOBILE,GENDER_FEMALE,AGE_55,OTHER,4,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Республика Татарстан,MOBILE,GENDER_MALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Россия,DESKTOP,GENDER_FEMALE,AGE_18_24,ABOVE_AVERAGE,23,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Россия,DESKTOP,GENDER_FEMALE,AGE_18_24,OTHER,6,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Россия,MOBILE,GENDER_FEMALE,AGE_25_34,HIGH,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Россия,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Россия,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,7,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Россия,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Россия,MOBILE,GENDER_FEMALE,AGE_55,OTHER,7,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Россия,MOBILE,GENDER_FEMALE,UNKNOWN,OTHER,9,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Россия,MOBILE,GENDER_MALE,AGE_25_34,OTHER,5,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Россия,MOBILE,GENDER_MALE,AGE_35_44,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Россия,MOBILE,GENDER_MALE,AGE_45_54,OTHER,7,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Россия,MOBILE,GENDER_MALE,AGE_55,OTHER,13,1,1,0,8.26,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Россия,TABLET,GENDER_FEMALE,AGE_55,OTHER,5,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Ростов-на-Дону,DESKTOP,GENDER_FEMALE,AGE_35_44,OTHER,4,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Ростов-на-Дону,DESKTOP,GENDER_FEMALE,AGE_45_54,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Ростов-на-Дону,DESKTOP,GENDER_MALE,AGE_0_17,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Ростов-на-Дону,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Ростов-на-Дону,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,19,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Ростов-на-Дону,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,8,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Ростов-на-Дону,MOBILE,GENDER_FEMALE,AGE_55,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Ростов-на-Дону,MOBILE,GENDER_MALE,AGE_0_17,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Ростов-на-Дону,MOBILE,GENDER_MALE,AGE_35_44,OTHER,12,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Ростов-на-Дону,MOBILE,GENDER_MALE,AGE_45_54,OTHER,5,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Ростов-на-Дону,MOBILE,GENDER_MALE,AGE_55,OTHER,4,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Ростовская область,DESKTOP,GENDER_MALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Ростовская область,MOBILE,GENDER_FEMALE,AGE_55,OTHER,5,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Ростовская область,MOBILE,GENDER_MALE,AGE_25_34,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Ростовская область,MOBILE,GENDER_MALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Ростовская область,MOBILE,GENDER_MALE,AGE_55,HIGH,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Ростовская область,MOBILE,GENDER_MALE,AGE_55,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Рузский городской округ,MOBILE,GENDER_FEMALE,AGE_55,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Рузский городской округ,MOBILE,GENDER_MALE,AGE_45_54,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Рязань,DESKTOP,GENDER_MALE,AGE_45_54,HIGH,6,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Рязань,DESKTOP,GENDER_MALE,AGE_45_54,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Рязань,MOBILE,GENDER_MALE,AGE_55,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Рязань,TABLET,GENDER_MALE,AGE_45_54,HIGH,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Рязань,TABLET,GENDER_MALE,AGE_45_54,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Салават,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Самара,DESKTOP,GENDER_FEMALE,AGE_25_34,ABOVE_AVERAGE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Самара,MOBILE,GENDER_FEMALE,AGE_25_34,HIGH,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Самара,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Самара,MOBILE,GENDER_MALE,AGE_35_44,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Самарская область,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,6,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Самарская область,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,4,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Самарская область,MOBILE,GENDER_FEMALE,AGE_55,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Самарская область,MOBILE,GENDER_MALE,AGE_45_54,OTHER,7,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,DESKTOP,GENDER_FEMALE,AGE_45_54,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,DESKTOP,GENDER_MALE,AGE_25_34,ABOVE_AVERAGE,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,MOBILE,GENDER_FEMALE,AGE_18_24,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,MOBILE,GENDER_FEMALE,AGE_25_34,OTHER,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,MOBILE,GENDER_FEMALE,AGE_35_44,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-13,AD_NETWORK,[РСЯ] Ремаркетинг,Санкт-Петербург,MOBILE,GENDER_FEMALE,AGE_45_54,OTHER,2,0,0,0,0,--,--,--,--,--,--,--,--
