Date,AdNetworkType,CampaignName,AdFormat,AdId,Slot,WeightedImpressions,Clicks,Sessions,Bounces,Cost,Conversions_301649121_FCCD,Conversions_301649121_AUTO,Conversions_301314275_FCCD,Conversions_301314275_AUTO,Conversions_301313194_FCCD,Conversions_301313194_AUTO,Conversions_301315472_FCCD,Conversions_301315472_AUTO
2023-07-27,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201694,ALONE,0.98,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201694,PREMIUMBLOCK,1.08,1,2,0,121.02,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280295,ALONE,0.92,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280310,ALONE,1.89,1,2,0,101.4,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280336,PREMIUMBLOCK,1.12,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280341,ALONE,1.04,1,2,0,61.03,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395278,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,ALONE,0.94,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,PREMIUMBLOCK,1,1,1,0,116.11,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Батарейки. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238687,PREMIUMBLOCK,4.94,1,2,2,68.52,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343467,PREMIUMBLOCK,0.9,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,PREMIUMBLOCK,3.39,2,6,2,243.46,1,1,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,OTHER,0.78,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,PREMIUMBLOCK,1.22,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343472,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343472,PREMIUMBLOCK,2.26,1,0,0,356.99,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111897,PREMIUMBLOCK,3.06,1,2,0,332.47,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111898,ALONE,0.94,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111898,PREMIUMBLOCK,10.23,1,2,0,174.77,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111898,SUGGEST,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111899,PREMIUMBLOCK,4.46,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,PREMIUMBLOCK,9.36,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,ALONE,0.96,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,PREMIUMBLOCK,14.6,2,4,0,267.81,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,PREMIUMBLOCK,2.85,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111905,PREMIUMBLOCK,1.02,1,2,2,264.84,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111907,ALONE,0.91,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111907,PREMIUMBLOCK,1.92,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-27,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111912,PREMIUMBLOCK,1.21,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201671,PREMIUMBLOCK,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201677,PREMIUMBLOCK,0.85,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280285,PREMIUMBLOCK,1.04,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Бренд. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,ALONE,0.97,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,PREMIUMBLOCK,5.23,1,0,0,128.66,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Батарейки. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238687,PREMIUMBLOCK,0.78,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238689,ALONE,0.92,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238691,ALONE,1.85,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238691,PREMIUMBLOCK,0.8,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722243,SUGGEST,1,1,2,0,199.39,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722247,PREMIUMBLOCK,1.22,1,2,2,141.94,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722259,ALONE,0.96,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722259,PREMIUMBLOCK,5.25,1,2,2,203.98,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722270,PREMIUMBLOCK,1.25,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,PREMIUMBLOCK,3.2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,PREMIUMBLOCK,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343472,PREMIUMBLOCK,1.2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111897,ALONE,0.92,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111897,PREMIUMBLOCK,0.79,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111898,PREMIUMBLOCK,4.69,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111899,ALONE,0.92,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,OTHER,1.08,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,PREMIUMBLOCK,5.28,1,2,0,106.5,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,ALONE,0.97,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,OTHER,1.25,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,PREMIUMBLOCK,21.88,4,8,2,409.35,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,OTHER,0.17,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,PREMIUMBLOCK,4.05,2,4,2,113.19,--,--,--,--,--,--,--,--
2023-07-28,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280379,PREMIUMBLOCK,1.03,1,1,1,73.41,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14431553797,PREMIUMBLOCK,1.04,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Бренд. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395295,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395295,PREMIUMBLOCK,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238687,PREMIUMBLOCK,0.78,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722247,PREMIUMBLOCK,1.23,1,2,0,301.54,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,PREMIUMBLOCK,0.78,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,PREMIUMBLOCK,2.04,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111897,ALONE,0.94,1,2,0,71.15,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111897,OTHER,0.78,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111898,OTHER,0.78,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111899,OTHER,0.78,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,OTHER,1.25,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,PREMIUMBLOCK,1.31,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,ALONE,1.89,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,PREMIUMBLOCK,14.56,4,10,6,375.9,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,OTHER,0.17,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,SUGGEST,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111907,PREMIUMBLOCK,0.55,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111913,PREMIUMBLOCK,1.21,1,2,2,144.49,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111913,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111914,PREMIUMBLOCK,1.98,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111922,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111923,OTHER,0.17,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111945,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-29,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111949,PREMIUMBLOCK,1.6,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-30,SEARCH,[поиск] Батарейки. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-30,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238680,PREMIUMBLOCK,1.27,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-30,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238687,PREMIUMBLOCK,1.23,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-30,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722252,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-30,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722253,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-30,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-30,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111897,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-30,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111898,PREMIUMBLOCK,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-30,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111899,OTHER,0.34,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-30,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111899,SUGGEST,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-30,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,OTHER,0.59,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-30,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,OTHER,0.51,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-30,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,PREMIUMBLOCK,0.54,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-30,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,OTHER,0.34,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-30,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,PREMIUMBLOCK,0.94,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-30,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111909,PREMIUMBLOCK,1.03,1,2,0,38.33,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201692,PREMIUMBLOCK,1.96,1,2,0,119.86,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201693,PREMIUMBLOCK,1.72,2,2,0,44.35,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14430280346,PREMIUMBLOCK,0.75,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14431553799,PREMIUMBLOCK,1.08,1,1,0,74.78,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Бренд. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395277,PREMIUMBLOCK,1.04,1,2,0,202.45,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395281,PREMIUMBLOCK,1.22,1,3,1,49.66,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395282,PREMIUMBLOCK,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395295,PREMIUMBLOCK,0.77,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,ALONE,2.99,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Бренд. ТГ,TEXT,14432395296,PREMIUMBLOCK,2.13,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238674,PREMIUMBLOCK,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238680,ALONE,0.95,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238680,PREMIUMBLOCK,2.19,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Батарейки. ТГ,TEXT,14462238687,PREMIUMBLOCK,2.36,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722243,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722246,PREMIUMBLOCK,1.09,1,1,0,101.89,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Батарейки. ТГ,TEXT,14463722247,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343467,PREMIUMBLOCK,1.89,1,2,0,151.12,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,ALONE,1.96,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,PREMIUMBLOCK,15.15,2,7,3,178.51,1,1,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343470,SUGGEST,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,PREMIUMBLOCK,4.48,1,2,0,512.17,--,--,1,1,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343471,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343472,PREMIUMBLOCK,2.2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14669343472,SUGGEST,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111897,ALONE,1.86,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111897,PREMIUMBLOCK,6.19,2,4,2,262.2,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111898,ALONE,0.93,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111898,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111898,PREMIUMBLOCK,2.07,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111899,ALONE,3.71,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111899,OTHER,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111899,PREMIUMBLOCK,5,1,2,0,175.81,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111899,SUGGEST,2,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,ALONE,5.8,2,6,0,224.49,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,OTHER,2.08,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,PREMIUMBLOCK,20.86,2,3,0,139.65,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111900,SUGGEST,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,ALONE,5.73,2,6,0,383.61,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,OTHER,2.25,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,PREMIUMBLOCK,28.04,5,17,5,395.56,1,1,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111901,SUGGEST,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,ALONE,0.93,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,OTHER,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111902,PREMIUMBLOCK,2.43,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111909,PREMIUMBLOCK,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111910,PREMIUMBLOCK,1.03,1,2,2,94.02,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111912,PREMIUMBLOCK,2.32,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111914,SUGGEST,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111942,ALONE,0.91,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111944,ALONE,0.97,0,0,0,0,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111948,PREMIUMBLOCK,1.07,1,1,0,53.6,--,--,--,--,--,--,--,--
2023-07-31,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT,14731111954,PREMIUMBLOCK,0.94,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,--,OTHER,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-01,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT,14382201671,PREMIUMBLOCK,1.03,0,0,0,0,--,--,--,--,--,--,--,--
