Date,AdNetworkType,CampaignName,CampaignType,AdGroupName,WeightedImpressions,Clicks,Sessions,Bounces,Cost,Conversions_301649121_FCCD,Conversions_301649121_AUTO,Conversions_301314275_FCCD,Conversions_301314275_AUTO,Conversions_301313194_FCCD,Conversions_301313194_AUTO,Conversions_301315472_FCCD,Conversions_301315472_AUTO
2023-08-02,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,7.56,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-02,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,заушные,3.29,3,6,2,252.38,--,--,--,--,--,--,--,--
2023-08-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak,1.87,1,2,2,35.4,--,--,--,--,--,--,--,--
2023-08-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - audeo - m,1.03,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - bolero,0.94,1,2,0,221.91,--,--,--,--,--,--,--,--
2023-08-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - naida,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,siemens - intuis,4.72,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,signia - motion,1.03,1,2,0,51.94,--,--,--,--,--,--,--,--
2023-08-03,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - phonak,5.33,2,9,1,173.09,--,--,--,--,--,--,--,--
2023-08-03,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-03,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,12.08,2,6,3,361.61,--,1,--,1,--,--,--,--
2023-08-03,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки,0.93,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-03,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки 13,1.86,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-03,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки 675,0.97,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-03,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,9.35,1,3,0,263.84,--,--,--,--,1,1,--,--
2023-08-03,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,78.88,8,17,4,746.37,--,--,--,--,--,--,--,--
2023-08-03,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,детям,6.13,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-03,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,3,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-03,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,внутриушные,2.21,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-03,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,4 степень,0.78,1,1,1,58.14,--,--,--,--,--,--,--,--
2023-08-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,siemens,0.78,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,widex,0.94,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - audeo,2.07,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-04,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - phonak,10.27,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-04,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,4.03,2,4,0,344.3,--,--,--,--,--,1,--,--
2023-08-04,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки,1.13,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-04,SEARCH,[поиск] Батарейки. ТГ,TEXT_CAMPAIGN,батарейки 13,1.07,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-04,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-04,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,5.19,1,6,2,202.98,1,1,--,--,--,--,--,--
2023-08-04,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,43.65,9,18,7,818.02,--,--,--,--,--,--,--,--
2023-08-04,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,6.01,2,8,0,414.15,--,--,--,--,--,--,--,--
2023-08-04,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,внутриушные,1,1,2,0,38.04,--,--,--,--,--,--,--,--
2023-08-04,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,костно-проводные,0.93,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-05,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-05,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak,3.07,2,4,0,173.29,--,--,--,--,--,--,--,--
2023-08-05,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,siemens,1,1,2,0,80.82,--,--,--,--,--,--,--,--
2023-08-05,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - audeo - marvel,0.97,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-05,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,resound,0.88,1,2,0,139.27,--,--,--,--,--,--,--,--
2023-08-05,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,3.8,2,2,0,389.95,--,--,--,--,--,--,--,--
2023-08-05,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-05,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,4.67,1,2,0,85.47,--,--,--,--,--,--,--,--
2023-08-05,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,35.59,6,18,5,708.09,--,--,--,--,--,--,--,--
2023-08-05,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,2.2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-05,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,внутриушные,0.77,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-05,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,заушные,0.09,1,2,0,30.99,--,--,--,--,--,--,--,--
2023-08-06,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak,1.17,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-06,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - phonak,2.78,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-06,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-06,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,4.44,2,4,0,129.43,--,--,--,--,--,--,--,--
2023-08-06,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,13.79,3,5,0,104.98,--,--,--,--,--,--,--,--
2023-08-06,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,детям,0.17,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-06,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,5.45,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-07,AD_NETWORK,[РСЯ] Ремаркетинг,TEXT_CAMPAIGN,ремаркетинг,31,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,widex,1.07,1,4,0,30.26,--,--,--,--,--,--,--,--
2023-08-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - naida,1.04,1,1,0,93.91,--,--,--,--,--,--,--,--
2023-08-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,siemens - intuis,1.32,1,1,1,80.3,--,--,--,--,--,--,--,--
2023-08-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - phonak,2.47,1,4,0,42.13,--,--,--,--,--,--,--,--
2023-08-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - widex,0.93,1,1,0,38.39,--,--,--,--,--,--,--,--
2023-08-07,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,resound,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-07,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-07,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,мастерслух - слуховые аппараты,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-07,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,7.53,4,8,2,481.42,--,1,--,--,--,--,--,--
2023-08-07,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-07,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,6.38,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-07,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,57.18,12,41,3,1478.59,--,--,--,--,--,--,--,--
2023-08-07,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,4.53,1,2,2,121.8,--,--,--,--,--,--,--,--
2023-08-07,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,заушные,1.24,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-07,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,костно-проводные,1.2,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-07,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,краснодар,1.11,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-07,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,ретаргетинг - слуховые аппараты,1,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,AD_NETWORK,[РСЯ] Ремаркетинг,TEXT_CAMPAIGN,ремаркетинг,1342,13,7,1,508.24,--,--,--,--,--,--,--,--
2023-08-08,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak,3.28,2,6,4,157.82,--,--,--,--,--,--,--,--
2023-08-08,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - bolero,3.4,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - naida,1.04,0,2,1,0,--,--,--,--,--,--,--,--
2023-08-08,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - sky,1.04,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,resound,2.22,1,2,0,187.15,--,--,--,--,--,--,--,--
2023-08-08,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,8.16,1,3,1,279.77,--,--,--,--,--,--,--,--
2023-08-08,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,69.58,10,18,8,920.45,--,--,--,--,--,--,--,--
2023-08-08,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,детям,3.08,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,9.83,1,2,2,166.96,--,--,--,--,--,--,--,--
2023-08-08,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,внутриушные,1.12,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,заушные,2.19,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,краснодар,8.43,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-08,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,ретаргетинг - слуховые аппараты,6.32,1,2,0,51.21,--,--,--,--,--,--,--,--
2023-08-09,AD_NETWORK,[РСЯ] Ремаркетинг,TEXT_CAMPAIGN,ремаркетинг,6671,53,52,12,1957,--,--,--,--,--,--,--,--
2023-08-09,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-09,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,siemens,1.13,1,2,0,53.94,--,--,--,--,--,--,--,--
2023-08-09,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,widex,0.94,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-09,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - bolero,1.02,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-09,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - phonak,3.19,1,1,1,32.54,--,--,--,--,--,--,--,--
2023-08-09,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,resound,1,1,2,0,76.31,--,--,--,--,--,--,--,--
2023-08-09,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,0.06,1,3,0,17.15,--,1,--,1,--,--,--,--
2023-08-09,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-09,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,3.76,1,2,0,103.47,--,--,--,--,--,--,--,--
2023-08-09,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,22.44,2,9,3,246.12,--,--,--,--,--,--,--,--
2023-08-09,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,2.25,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-09,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,аккумуляторные,1.21,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-09,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,краснодар,2,1,2,0,94.03,--,--,--,--,--,--,--,--
2023-08-09,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,ретаргетинг - слуховые аппараты,3.42,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-10,AD_NETWORK,[РСЯ] Ремаркетинг,TEXT_CAMPAIGN,ремаркетинг,5609,41,37,9,613.5,--,--,--,--,--,--,--,--
2023-08-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak,0.68,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,widex,0.15,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,phonak - audeo - marvel,0.17,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,siemens - intuis,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - phonak,1.05,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,ремаркетинг - widex,0.93,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-10,SEARCH,[поиск] Слуховые аппараты. Вендоры. ТГ,TEXT_CAMPAIGN,resound,0.77,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-10,SEARCH,[поиск] Бренд. ТГ,TEXT_CAMPAIGN,ретаргетинг - мастерслух,0.26,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-10,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,--,0,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-10,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,гео,0.17,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-10,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,слуховые аппараты,15.52,2,2,0,105.67,--,--,--,--,--,--,--,--
2023-08-10,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,детям,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-10,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,пожилым,3,1,2,0,72.04,--,--,--,--,--,--,--,--
2023-08-10,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,внтриканальные,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-10,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,4 степень,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-10,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,костно-проводные,0.09,0,0,0,0,--,--,--,--,--,--,--,--
2023-08-10,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,краснодар,0.51,1,2,2,12.72,--,--,--,--,--,--,--,--
2023-08-10,SEARCH,[поиск] Слуховые аппараты. ТГ,TEXT_CAMPAIGN,ретаргетинг - слуховые аппараты,0.64,0,0,0,0,--,--,--,--,--,--,--,--
