Date,AdNetworkType,Device,CampaignId,CampaignName,AdGroupName,AdGroupId,AdId,Cost,Impressions,Clicks,Sessions,Bounces,Calls,JS_Mes,JS_Leads,Forms,EM_Copy,EM_Click,Goals
2024-03-20,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,главная,5418084309,15937260771,4.89,4,1,1,1,0,0,0,0,0,0,0
2024-03-20,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,кредит \ лизинг,5418084310,15937260773,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы,5418084311,15937260774,0,27,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы,5418084311,15937260775,57.57,71,4,5,1,0,0,0,0,0,0,0
2024-03-20,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы,5418084311,15937260776,0,28,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,малогабаритная техника,5418084312,15937260777,41.58,38,3,3,1,0,0,0,0,0,0,0
2024-03-20,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,малогабаритная техника,5418084312,15937260778,126.35,73,11,11,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,малогабаритная техника,5418084312,15937260779,0,19,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы 1.4,5418084313,15937260780,44.45,61,4,3,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы 1.4,5418084313,15937260781,16.21,59,2,2,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы 2.0,5418084314,15937260782,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы 2.0,5418084314,15937260783,0,6,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы 3.0,5418084315,15937260784,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы 3.0,5418084315,15937260785,0,7,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы 5.0,5418084316,15937260786,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы 5.0,5418084316,15937260787,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы гусеничные,5418084317,15937260788,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы гусеничные,5418084317,15937260789,5.88,6,1,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,экскаваторы,5418084318,15937260790,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,главная,5409189153,15883344939,37.45,1,1,2,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344942,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344943,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344944,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344947,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,тракторы 1.4,5409189158,15883344950,0,5,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,тракторы 1.4,5409189158,15883344951,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,экскаваторы,5410566813,15892787481,24.38,2,1,1,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,TABLET,108451485,поиск \ техника мтз \ поволжье,тракторы,5418084311,15937260774,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,TABLET,108451485,поиск \ техника мтз \ поволжье,тракторы,5418084311,15937260775,12.56,2,1,1,1,0,0,0,0,0,0,0
2024-03-20,SEARCH,TABLET,108451485,поиск \ техника мтз \ поволжье,малогабаритная техника,5418084312,15937260777,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,TABLET,108451485,поиск \ техника мтз \ поволжье,малогабаритная техника,5418084312,15937260778,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,TABLET,108451485,поиск \ техника мтз \ поволжье,малогабаритная техника,5418084312,15937260779,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,TABLET,108451485,поиск \ техника мтз \ поволжье,тракторы 1.4,5418084313,15937260780,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-20,SEARCH,TABLET,108451485,поиск \ техника мтз \ поволжье,тракторы 1.4,5418084313,15937260781,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694864,0,21,0,0,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694865,0,7,0,0,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694866,0,14,0,0,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,4.75,31,2,1,1,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,5.33,220,1,1,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694869,0,10,0,0,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699463,0,6,0,0,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699467,0,78,0,0,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699469,0,166,0,0,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699472,0,4,0,0,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,0,4,0,0,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,15.31,147,2,2,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,0,40,0,0,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694864,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694865,12.79,52,2,2,0,0,1,0,0,0,0,1
2024-03-21,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694866,2.67,22,1,1,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,0,58,0,0,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,20.04,97,2,2,1,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694869,0,7,0,0,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699464,0,21,0,0,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699466,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699470,0,32,0,0,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699471,0,50,0,0,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953530,4.87,2,1,1,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,0,6,0,0,0,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,81.57,148,7,10,1,0,0,0,0,0,0,0
2024-03-21,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,2.59,17,1,1,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,главная,5409189153,15883344937,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,главная,5409189153,15883344938,0,8,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,главная,5409189153,15883344939,48.33,3,1,1,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344942,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344943,31.08,16,1,1,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344944,38.31,6,1,1,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344947,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344948,9.88,3,1,1,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344949,51.62,16,5,4,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы 1.4,5409189158,15883344950,28.39,16,1,1,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы 1.4,5409189158,15883344951,4.02,33,1,1,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы 2.0,5409189159,15883344952,0,6,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы 2.0,5409189159,15883344953,0,4,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы 3.0,5409189160,15883344954,71.23,15,2,1,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы 3.0,5409189160,15883344955,59.58,4,1,1,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы гусеничные,5409189162,15883344958,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,тракторы гусеничные,5409189162,15883344959,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ юг,экскаваторы,5410566813,15892787482,0,4,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,108451485,поиск \ техника мтз \ поволжье,главная,5418084309,15937260770,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,108451485,поиск \ техника мтз \ поволжье,тракторы,5418084311,15937260774,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,108451485,поиск \ техника мтз \ поволжье,тракторы,5418084311,15937260775,19.94,10,1,1,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,108451485,поиск \ техника мтз \ поволжье,тракторы,5418084311,15937260776,56.04,13,2,2,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,108451485,поиск \ техника мтз \ поволжье,малогабаритная техника,5418084312,15937260777,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,108451485,поиск \ техника мтз \ поволжье,малогабаритная техника,5418084312,15937260778,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,108451485,поиск \ техника мтз \ поволжье,малогабаритная техника,5418084312,15937260779,33.1,16,3,2,0,0,1,1,0,0,0,2
2024-03-21,SEARCH,DESKTOP,108451485,поиск \ техника мтз \ поволжье,тракторы 1.4,5418084313,15937260780,13.26,9,2,2,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,108451485,поиск \ техника мтз \ поволжье,тракторы 1.4,5418084313,15937260781,23.11,14,1,1,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,108451485,поиск \ техника мтз \ поволжье,тракторы гусеничные,5418084317,15937260788,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,DESKTOP,108451485,поиск \ техника мтз \ поволжье,экскаваторы,5418084318,15937260790,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,главная,5409189153,15883344937,74.28,6,1,1,1,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,главная,5409189153,15883344938,165.56,11,3,3,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,главная,5409189153,15883344939,169.89,6,3,4,2,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344942,68.9,19,2,3,1,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344943,77.31,62,4,4,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344944,42.54,18,1,1,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344947,142.58,35,5,5,1,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344948,284.91,21,8,9,1,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344949,100.78,33,7,7,2,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 1.4,5409189158,15883344950,103.79,46,6,7,2,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 1.4,5409189158,15883344951,48.57,79,4,4,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 2.0,5409189159,15883344952,15.98,13,1,1,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 2.0,5409189159,15883344953,36.36,22,1,1,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 3.0,5409189160,15883344954,109.53,16,5,4,1,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 3.0,5409189160,15883344955,31.27,6,1,1,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 5.0,5409189161,15883344956,83.25,13,3,3,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы 5.0,5409189161,15883344957,0,5,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы гусеничные,5409189162,15883344958,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,тракторы гусеничные,5409189162,15883344959,36.75,10,2,2,1,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,экскаваторы,5410566813,15892787481,0,8,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,107880029,поиск \ техника мтз \ юг,экскаваторы,5410566813,15892787482,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,главная,5418084309,15937260769,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,главная,5418084309,15937260770,0,8,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,главная,5418084309,15937260771,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы,5418084311,15937260774,11.89,31,2,2,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы,5418084311,15937260775,0,89,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы,5418084311,15937260776,21.03,37,3,3,1,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,малогабаритная техника,5418084312,15937260777,16.8,45,2,2,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,малогабаритная техника,5418084312,15937260778,41.99,69,6,6,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,малогабаритная техника,5418084312,15937260779,3.42,18,1,1,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы 1.4,5418084313,15937260780,8.35,49,2,2,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы 1.4,5418084313,15937260781,0,69,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы 2.0,5418084314,15937260782,0,4,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы 2.0,5418084314,15937260783,0,9,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы 3.0,5418084315,15937260784,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы 3.0,5418084315,15937260785,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы гусеничные,5418084317,15937260788,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,тракторы гусеничные,5418084317,15937260789,0,7,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,MOBILE,108451485,поиск \ техника мтз \ поволжье,экскаваторы,5418084318,15937260790,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,главная,5409189153,15883344938,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,тракторы,5409189155,15883344943,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344947,52.4,4,2,2,0,1,0,0,0,0,0,1
2024-03-21,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,малогабаритная техника,5409189157,15883344949,57.93,4,1,1,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,тракторы 1.4,5409189158,15883344951,41.61,3,1,1,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,тракторы 2.0,5409189159,15883344953,26.88,1,1,1,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,TABLET,107880029,поиск \ техника мтз \ юг,тракторы гусеничные,5409189162,15883344959,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,TABLET,108451485,поиск \ техника мтз \ поволжье,тракторы,5418084311,15937260775,0,5,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,TABLET,108451485,поиск \ техника мтз \ поволжье,малогабаритная техника,5418084312,15937260777,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,TABLET,108451485,поиск \ техника мтз \ поволжье,малогабаритная техника,5418084312,15937260779,8.93,3,1,1,0,0,0,0,0,0,0,0
2024-03-21,SEARCH,TABLET,108451485,поиск \ техника мтз \ поволжье,тракторы 1.4,5418084313,15937260781,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694864,0,1,0,0,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694865,6.27,5,1,0,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694866,0,11,0,0,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,0.67,60,1,1,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,38.42,163,1,2,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694869,0,4,0,0,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699463,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699467,0,40,0,0,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699469,0,42,0,0,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699472,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,0,5,0,0,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,8.5,314,1,1,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,0,58,0,0,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694864,0,5,0,0,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694865,52.67,71,3,3,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694866,3.25,31,1,1,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,18.4,64,4,4,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,31.87,68,1,1,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694869,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699464,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699466,0,2,0,0,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699470,7.57,17,1,1,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,субсидия,5405820959,15862699471,0,21,0,0,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953530,0,6,0,0,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953531,0,3,0,0,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,12.47,12,1,1,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,105.12,360,11,12,4,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,0,35,0,0,0,0,0,0,0,0,0,0
2024-03-22,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953535,0,2,0,0,0,0,0,0,0,0,0,0
