Date,AdNetworkType,Device,CampaignId,CampaignName,AdGroupName,AdGroupId,AdId,Cost,Impressions,Clicks,Sessions,Bounces,Conversions_285608565_AUTO,Conversions_260822790_AUTO,Conversions_260822845_AUTO,Conversions_257359290_AUTO,Conversions_256317730_AUTO,Conversions_258739012_AUTO
2024-05-27,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,364.44,55,14,15,1,--,--,--,--,--,--
2024-05-27,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344948,230.85,47,9,9,0,--,--,--,--,--,--
2024-05-27,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344949,283.9,37,10,12,1,--,--,--,--,--,--
2024-05-27,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,359,144,19,18,2,--,1,--,--,--,--
2024-05-27,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344951,9.3,63,1,1,0,--,--,--,--,--,--
2024-05-27,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344952,58.2,18,2,2,0,--,--,--,--,--,--
2024-05-27,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344953,0,21,0,0,0,--,--,--,--,--,--
2024-05-27,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344954,145.67,16,5,4,0,--,--,--,--,--,--
2024-05-27,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344955,0,4,0,0,0,--,--,--,--,--,--
2024-05-27,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344956,43.34,5,1,1,0,--,--,--,--,--,--
2024-05-27,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344957,0,1,0,0,0,--,--,--,--,--,--
2024-05-27,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344958,28.93,6,1,1,0,--,--,--,--,--,--
2024-05-27,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344959,17.21,13,1,1,1,--,--,--,--,--,--
2024-05-27,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787481,0,2,0,0,0,--,--,--,--,--,--
2024-05-27,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787482,0,8,0,0,0,--,--,--,--,--,--
2024-05-27,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344942,0,3,0,0,0,--,--,--,--,--,--
2024-05-27,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,0,6,0,0,0,--,--,--,--,--,--
2024-05-27,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344944,0,2,0,0,0,--,--,--,--,--,--
2024-05-27,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344948,0,1,0,0,0,--,--,--,--,--,--
2024-05-27,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344949,59.79,3,2,2,0,--,--,--,--,--,--
2024-05-27,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,48.48,13,2,2,1,--,--,--,--,--,--
2024-05-27,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344951,28.45,6,1,1,0,--,--,--,--,--,--
2024-05-27,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787482,0,1,0,0,0,--,--,--,--,--,--
2024-05-28,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694865,0,2,0,0,0,--,--,--,--,--,--
2024-05-28,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694866,0,1,0,0,0,--,--,--,--,--,--
2024-05-28,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,0,7,0,0,0,--,--,--,--,--,--
2024-05-28,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694869,0,1,0,0,0,--,--,--,--,--,--
2024-05-28,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953530,8.46,174,3,3,1,--,--,--,--,--,--
2024-05-28,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953531,0,8,0,0,0,--,--,--,--,--,--
2024-05-28,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,0,12,0,0,0,--,--,--,--,--,--
2024-05-28,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,0,163,0,0,0,--,--,--,--,--,--
2024-05-28,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,1.76,67,1,1,0,--,--,--,--,--,--
2024-05-28,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953535,0,7,0,0,0,--,--,--,--,--,--
2024-05-28,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953538,0,2,0,0,0,--,--,--,--,--,--
2024-05-28,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694865,0,5,0,0,0,--,--,--,--,--,--
2024-05-28,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694866,0,2,0,0,0,--,--,--,--,--,--
2024-05-28,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,0,1,0,0,0,--,--,--,--,--,--
2024-05-28,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,0,14,0,0,0,--,--,--,--,--,--
2024-05-28,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694869,0,1,0,0,0,--,--,--,--,--,--
2024-05-28,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953530,2.79,67,1,1,0,--,--,--,--,--,--
2024-05-28,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953531,0,9,0,0,0,--,--,--,--,--,--
2024-05-28,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,42.34,894,16,14,0,--,--,--,--,--,--
2024-05-28,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,45.8,1167,15,18,3,--,--,--,--,--,--
2024-05-28,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,830.39,11669,278,248,9,--,--,--,--,--,--
2024-05-28,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953535,70,1121,21,18,1,--,--,--,--,--,--
2024-05-28,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953536,0,1,0,0,0,--,--,--,--,--,--
2024-05-28,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953538,0,2,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344937,213.46,10,3,3,0,--,--,--,--,--,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344938,0,7,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344939,0,1,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,кредит \ лизинг,5409189154,15883344941,128.72,11,3,2,0,--,--,--,--,--,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344942,58.77,15,2,2,1,--,--,--,--,1,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,108.83,34,3,3,0,--,--,--,--,--,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344944,177.21,32,4,4,1,--,--,--,--,--,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,0,3,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344948,0,5,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344949,23.26,20,1,1,0,--,--,--,--,--,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,401.09,60,8,6,0,--,--,--,--,--,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344951,253.61,46,6,6,3,--,--,--,--,--,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344952,66.01,11,1,1,0,--,--,--,--,--,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344953,92.17,17,2,2,0,--,--,--,--,--,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344954,0,8,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344955,0,2,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344956,78.85,2,1,1,0,--,--,--,--,--,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344958,0,1,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344959,162.64,10,3,3,0,--,--,--,--,--,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787481,0,3,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787482,0,2,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344937,40.76,5,1,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344938,23.94,6,1,1,1,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344939,0,12,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,кредит \ лизинг,5409189154,15883344941,32.69,25,2,2,0,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344942,63.63,24,2,1,0,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,255.76,97,9,9,2,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344944,239.11,68,9,8,3,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,236.81,39,11,12,2,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344948,128.05,43,5,5,0,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344949,153.21,42,7,7,0,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,435.06,177,19,19,5,2,1,1,1,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344951,19.08,106,2,2,1,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344952,41.41,28,2,2,0,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344953,0,25,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344954,42.69,27,2,2,0,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344955,0,5,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344956,0,7,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344957,0,1,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344958,0,4,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344959,0,16,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787481,0,8,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787482,31.38,7,1,1,0,--,--,--,--,--,--
2024-05-28,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,кредит \ лизинг,5409189154,15883344941,39.34,1,1,1,0,--,--,--,--,--,--
2024-05-28,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,18.07,5,1,1,0,--,--,--,--,--,--
2024-05-28,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344944,0,1,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,11.13,1,1,1,0,--,--,--,--,--,--
2024-05-28,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,0,5,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344951,0,3,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344952,0,1,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344954,0,1,0,0,0,--,--,--,--,--,--
2024-05-28,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344959,0,2,0,0,0,--,--,--,--,--,--
2024-05-29,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694865,0,1,0,0,0,--,--,--,--,--,--
2024-05-29,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694866,0,1,0,0,0,--,--,--,--,--,--
2024-05-29,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,0,3,0,0,0,--,--,--,--,--,--
2024-05-29,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,0,1,0,0,0,--,--,--,--,--,--
2024-05-29,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953530,2.72,74,1,1,0,--,--,--,--,--,--
2024-05-29,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953531,0,22,0,0,0,--,--,--,--,--,--
2024-05-29,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,0,146,0,0,0,--,--,--,--,--,--
2024-05-29,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,5.3,82,1,1,0,--,--,--,--,--,--
2024-05-29,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,0,8,0,0,0,--,--,--,--,--,--
2024-05-29,AD_NETWORK,DESKTOP,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953535,0,17,0,0,0,--,--,--,--,--,--
2024-05-29,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694866,0,1,0,0,0,--,--,--,--,--,--
2024-05-29,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694867,0,7,0,0,0,--,--,--,--,--,--
2024-05-29,AD_NETWORK,MOBILE,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694868,0,5,0,0,0,--,--,--,--,--,--
2024-05-29,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953530,0,4,0,0,0,--,--,--,--,--,--
2024-05-29,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953531,0,3,0,0,0,--,--,--,--,--,--
2024-05-29,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953532,59.95,1836,25,23,5,--,--,--,--,--,--
2024-05-29,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953533,4.45,178,1,1,0,--,--,--,--,--,--
2024-05-29,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953534,669.69,9820,215,195,13,--,--,--,--,--,--
2024-05-29,AD_NETWORK,MOBILE,107568650,рся \ тд-мтз \ поволжье,тд мтз,5403829399,15850953535,11.11,128,4,4,0,--,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344937,75.67,5,1,1,0,--,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344938,0,5,0,0,0,--,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344939,0,2,0,0,0,--,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,кредит \ лизинг,5409189154,15883344941,62.88,4,1,1,0,--,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344942,129.92,7,2,4,0,--,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,155.45,31,3,2,1,--,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344944,252.62,31,5,5,0,--,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,68.97,12,1,1,1,--,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344948,47.21,4,1,1,1,--,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344949,62.53,17,1,1,0,--,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,184.7,40,6,6,1,--,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344951,349.84,63,7,6,3,1,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344952,82.12,15,1,1,0,--,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344953,11.23,9,1,1,0,--,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344954,0,10,0,0,0,--,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344955,0,1,0,0,0,--,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344956,0,1,0,0,0,--,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344958,0,1,0,0,0,--,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344959,28.92,8,1,1,0,--,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787481,0,5,0,0,0,--,--,--,--,--,--
2024-05-29,SEARCH,DESKTOP,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787482,0,4,0,0,0,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344937,0,8,0,0,0,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344938,0,6,0,0,0,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,главная,5409189153,15883344939,25.36,7,1,1,1,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,кредит \ лизинг,5409189154,15883344941,35.3,21,1,1,0,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344942,55.29,24,2,2,0,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,216.9,94,7,7,2,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344944,237.49,106,12,13,3,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,213.36,68,10,11,2,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344948,174.41,30,7,7,1,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344949,246.65,65,10,11,4,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,249.55,126,17,16,1,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344951,146.68,103,6,5,1,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344952,32.53,26,1,1,0,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 2.0,5409189159,15883344953,121.98,22,3,2,0,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344954,18.4,11,1,1,0,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 3.0,5409189160,15883344955,0,2,0,0,0,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344956,20,6,1,1,0,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы класс 5.0,5409189161,15883344957,0,2,0,0,0,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344958,0,2,0,0,0,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,тракторы гусеничные,5409189162,15883344959,22.99,24,1,1,1,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787481,0,6,0,0,0,--,--,--,--,--,--
2024-05-29,SEARCH,MOBILE,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787482,0,14,0,0,0,--,--,--,--,--,--
2024-05-29,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,кредит \ лизинг,5409189154,15883344941,0,2,0,0,0,--,--,--,--,--,--
2024-05-29,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344942,0,2,0,0,0,--,--,--,--,--,--
2024-05-29,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344943,40.86,4,1,1,0,--,--,--,--,--,--
2024-05-29,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы,5409189155,15883344944,0,5,0,0,0,--,--,--,--,--,--
2024-05-29,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,малогабаритная техника,5409189157,15883344947,17.05,4,1,1,0,--,--,--,--,--,--
2024-05-29,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344950,27.64,9,2,1,0,--,--,--,--,--,--
2024-05-29,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,тракторы класс 1.4,5409189158,15883344951,0,2,0,0,0,--,--,--,--,--,--
2024-05-29,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787481,0,1,0,0,0,--,--,--,--,--,--
2024-05-29,SEARCH,TABLET,107880029,поиск \ техника мтз \ регионы,экскаваторы,5410566813,15892787482,0,1,0,0,0,--,--,--,--,--,--
2024-05-30,AD_NETWORK,DESKTOP,107567069,рся \ тд-мтз \ юг,тд мтз,5403816797,15850694864,0,1,0,0,0,--,--,--,--,--,--
